"repo","path","document","line","excerpt"
"core","versionstore/versionstore.go","review/REVIEW-2026-09-11-03.md","23","coverage 检查涉及 remoteentity/transaction_manager remoteentity/batch remoteentity/finalizer_stop_handoff_promises_test.go，nest/dispatcher nest/group_transition nest/msg nest/delayed_shutdown_promises_test.go，Mail 的 mailbox/service/types/store/settled_claim_retention_promises_test，以及 versionstore/memory_store.go、versionstore.go。旧路径 metadata_changed，新测试 not_tracked，均读取当前相关源码；账本 partial 的 311 行也读取补证。此信号不是完整性证明。"
"core","versionstore/versionstore.go","bug/REVIEW-2026-09-08.md","16","第 311–321 行。core [versionstore/versionstore.go](../../versionstore/versionstore.go) 的 Create"
"core","worker/pool.go","review/REVIEW-2026-09-09.md","38","cube-core/worker/pool.go"
"core","worker/pool.go","review/REVIEW-2026-09-09.md","64","| 并发与背压 | `worker/pool.go:148` TryDispatch 有明确队列满错误；`nest_dispatch.go:866` 起核对多实体加锁/释放 | 并发正确性有显式协议。业务仍须定义多实体原子边界；不能把实体串行化误当成所有跨实体操作自动安全 |"
"core","worker/worker.go","bug/REVIEW-2026-09-11-04.md","9","**位置：** `nest/pipelined_completion.go:234` 的 tx.Commit 在回复之前执行；`nest/rollback.go:417` 起逐个执行 commits 回调，没有逐项异常隔离。`rollback.go:722` 将 TransactionReleased 追加到业务回调之后；`worker/worker.go:76` 的 SafeFunc 只在最外层恢复并记录 panic。"
"kit","assembly_boundary_test.go","review/REVIEW-2026-09-09.md","48","cube-kit/assembly_boundary_test.go"
"kit","assembly_boundary_test.go","review/REVIEW-2026-09-09.md","69","| 边界守卫 | Core `dependency_boundary_test.go` 限制上层依赖/驱动污染；Kit `assembly_boundary_test.go` 检查非测试代码 Raw 调用 | 架构规则有可执行约束，本轮相关测试通过。AST/导入检查是守卫，不是全部运行时资源所有权的证明 |"
"kit","dataengine/mod.go","review/REVIEW-2026-09-09-03.md","33","cube-kit/dataengine/mod.go"
"kit","dataengine/mod.go","review/REVIEW-2026-09-09.md","47","cube-kit/dataengine/mod.go"
"kit","dataengine/mod.go","review/REVIEW-2026-09-09.md","61","| Core/Kit 分工 | Core `dataengine/engine/assembly.go` 的 typed Config/Dependencies 与 Assemble/Start/Shutdown；Kit `dataengine/mod.go` 将配置和能力解析后交给 Assembly | 实现归属符合三仓目标。Core 可以承载必要的基础设施实现，不必退回“只有接口”的空壳；关键是契约与具体驱动的依赖方向 |"
"kit","dataengine/mod.go","bug/REVIEW-2026-09-09-03.md","9","**位置：** `dataengine/engine/assembly.go:161–164` 调用 runtime.Shutdown 后，无论结果如何都清空 `a.runtime`；下次调用在 `runtime == nil` 时返回 nil。Kit `dataengine/mod.go` 的 StopWithContext 直接转发到该方法。"
"kit","dataengine/mod.go","bug/REVIEW-2026-09-16-04.md","115","| ARCH-03 保留已经正确的组装 | dataengine/mod.go:194 Provide 调 Core engine.Assemble，:240/:258 转发生命周期；saga/mod.go:109/:121、:137/:147 同理 | 沿用此方式作为迁移样板；业务状态机不再复制回 Kit |"
"kit","manager/manager_mod.go","bug/REVIEW-2026-09-16-04.md","114","| ARCH-02 manager 生命周期引擎 | manager/manager_mod.go:107 Start 含排序、状态、失败回滚和停止协调；manager/manager_order.go:22 自己实现依赖校验/拓扑排序 | 通用生命周期机制放 Core/app 的适当子包或 Core/manager；Kit 适配 app.Mod。复用时先核对能力，不直接换成当前语义不同的 TopologicalSortCache |"
"kit","manager/manager_mod.go","bug/REVIEW-2026-09-16-05.md","7","**P2，Core，未修复；Kit ManagerMod 同样受影响。** 位置：[manager/engine.go](../../manager/engine.go):113 Start、:136 stopRequested、:160 started 追加、:182 stopStarted。Kit manager/manager_mod.go:74 转发 Start。"
"kit","nats/nats_mod.go","review/REVIEW-2026-09-16-03.md","12","| Kit | `7030c5fd15701df9c5cc6c8c4bf62a8c91a5ba2a` | room/room_mod.go、nats/nats_mod.go 的能力装配及停止调用链 |"
"kit","nats/nats_mod.go","review/REVIEW-2026-09-16-03.md","26","- Kit：room/room_mod.go、room_mod_stop_test.go、nats/nats_mod.go。"
"kit","room/room_mod.go","review/REVIEW-2026-09-16-03.md","12","| Kit | `7030c5fd15701df9c5cc6c8c4bf62a8c91a5ba2a` | room/room_mod.go、nats/nats_mod.go 的能力装配及停止调用链 |"
"kit","room/room_mod.go","review/REVIEW-2026-09-16-03.md","26","- Kit：room/room_mod.go、room_mod_stop_test.go、nats/nats_mod.go。"
"kit","room/room_mod.go","bug/REVIEW-2026-09-16-04.md","94","Core room/jetstream_syncbus.go:315 只为默认 roost.sync 保留旧 hash；Kit room/room_mod.go:73 默认设为 **roost.room**。独立验证 topic=state、SID=7："
"kit","room/room_mod_stop_test.go","review/REVIEW-2026-09-16-03.md","26","- Kit：room/room_mod.go、room_mod_stop_test.go、nats/nats_mod.go。"
"kit","saga/mod.go","bug/REVIEW-2026-09-16-04.md","115","| ARCH-03 保留已经正确的组装 | dataengine/mod.go:194 Provide 调 Core engine.Assemble，:240/:258 转发生命周期；saga/mod.go:109/:121、:137/:147 同理 | 沿用此方式作为迁移样板；业务状态机不再复制回 Kit |"
"kit","service/account/account_mod.go","review/IMPLEMENTATION-SERVICE-PLACEMENT-AND-RECOVERY.md","33","identity.go 的 RegistryBound 是装配钩子，account_mod.go Provide 调用它。建议声明移到 Kit 装配文件，保持旧 `kit/service/account.RegistryBound` 名称与 BindRegistry 签名；Core 仅保留 IdentityVerifier/PlayerIDAllocator/NameValidator 领域方法。结构化接口允许业务对象同时实现绑定和领域接口，无需新全局 Registry。"
"kit","service/chat/chat.go","review/IMPLEMENTATION-SERVICE-PLACEMENT-AND-RECOVERY.md","15","| chat | chat.go/store/service/redis_store：频道权限、顺序与保留、特权发布、会话查询；Messaging RPC | chat_mod、ticker、日志/取消；业务策略和频道来源 |"
"kit","service/directory/directory.go","review/IMPLEMENTATION-SERVICE-PLACEMENT-AND-RECOVERY.md","13","| directory | directory.go、store.go、redis_store.go：预约/确认/撤销、token、唯一归属与过期 | directory_mod；业务 Normalizer |"
"kit","service/global/activity/redis_store.go","review/IMPLEMENTATION-ACTIVITY-WINDOW-AND-DISPATCH.md","9","`service/global/activity/redis_store.go` 为 Activities、Participants、Ledger、Audits、Dispatches、Windows 建立六套 versionstore 存储。每条 Update 有 CAS，但不同存储的操作没有共同事务。Ledger 配 TTL；其余存储此处不配置 TTL，不能把单条记录上限理解为累计磁盘空间有界。"
"kit","service/global/activity/server_run.go","bug/REVIEW-2026-09-14-02.md","26","状态：未修复。位置：Kit `service/global/activity/server_run.go:92`；`service.go:618-626`（完成后移出窗口并仅返回本次 completed），`:669`（通知完成后 settleCompletion 移除窗口）。"
"kit","service/global/activity/service.go","bug/REVIEW-2026-09-14-02.md","7","状态：未修复。位置：Kit `service/global/activity/service.go:212`（先 admitToWindow）、`:224`（Create）、`:572`（不存在就 prune）、`:675`（按 key 删除）。"
"kit","service/match/match_mod.go","bug/REVIEW-2026-09-16-04.md","75","- Kit service/match/match_mod.go:17、:63、:112：NewMod(grouping, reporter) 的注释承诺匹配策略，Provide 将其传入 Config。"
"kit","service/platform/platform_mod.go","bug/REVIEW-2026-09-17-02.md","7","**P2，Kit，本轮基线未修复。** `service/platform/server_run.go:34` run、`:51` 遍历 retryOrders、`:81` 固定返回 nil；`platform_mod.go:30/46` Mod/NewMod；`platform_rpc_assembly_gen.go:89` Server；`service.go:395` AttemptDelivery。"
"kit","service/platform/platform_rpc_assembly_gen.go","bug/REVIEW-2026-09-17-02.md","7","**P2，Kit，本轮基线未修复。** `service/platform/server_run.go:34` run、`:51` 遍历 retryOrders、`:81` 固定返回 nil；`platform_mod.go:30/46` Mod/NewMod；`platform_rpc_assembly_gen.go:89` Server；`service.go:395` AttemptDelivery。"
"kit","service/platform/server_run.go","bug/REVIEW-2026-09-17-02.md","7","**P2，Kit，本轮基线未修复。** `service/platform/server_run.go:34` run、`:51` 遍历 retryOrders、`:81` 固定返回 nil；`platform_mod.go:30/46` Mod/NewMod；`platform_rpc_assembly_gen.go:89` Server；`service.go:395` AttemptDelivery。"
"codegen","demo/game/controllers/player/finish_dungeon.go.tmpl","bug/REVIEW-2026-09-17-03.md","9","**状态：未修复；新增 demo 功能问题。** Codegen `demo/game/controllers/player/finish_dungeon.go.tmpl:32`、`:49`、`:56`；Core `service/session/service.go:541`、`:556`。"
"codegen","demo/internal/service/game/battle.go.tmpl","bug/REVIEW-2026-09-17-03.md","56","**状态：未修复；范围仅新增 demo 适配。** Codegen `demo/internal/service/game/battle.go.tmpl:56` 的宽限期约定，以及 `:220`、`:229`、`:235`。"
"codegen","demo/internal/service/game/matchmaker.go.tmpl","bug/REVIEW-2026-09-16-04.md","79","- Codegen demo/internal/service/game/matchmaker.go.tmpl:66、:88：实际匹配循环独立创建 FirstComeGrouping，走 Candidates → grouping.Group → Commit。"
"codegen","internal/attribute/gen.go","bug/REVIEW-2026-09-17-03.md","36","**状态：未修复；Wanted-03 转入。** Codegen `internal/attribute/gen.go:17`、`:169`、`:177`，`internal/roost/render.go:138` 附近 attribute 脚手架；参考 `docs/CODEGEN_REFERENCE.zh-CN.md` §11。"
"codegen","internal/dao/template_nested.go","bug/REVIEW-2026-09-17-03.md","26","**状态：未修复；Wanted-02 转入。** Codegen `internal/dao/template_nested.go`；当前 golden `internal/dao/testdata/golden/gen_equip_info_nested.go:102`、`:165` 和 `gen_gem_info_nested.go:104`。"
"codegen","internal/dao/testdata/golden/gen_equip_info_nested.go","bug/REVIEW-2026-09-17-03.md","26","**状态：未修复；Wanted-02 转入。** Codegen `internal/dao/template_nested.go`；当前 golden `internal/dao/testdata/golden/gen_equip_info_nested.go:102`、`:165` 和 `gen_gem_info_nested.go:104`。"
"codegen","internal/dao/testdata/golden/gen_gem_info_nested.go","bug/REVIEW-2026-09-17-03.md","26","**状态：未修复；Wanted-02 转入。** Codegen `internal/dao/template_nested.go`；当前 golden `internal/dao/testdata/golden/gen_equip_info_nested.go:102`、`:165` 和 `gen_gem_info_nested.go:104`。"
"codegen","internal/entity/gen.go","review/IMPLEMENTATION-REMOTE-POLICY-MIRROR.md","20","| 构造/生成 | [entity_factory.go](../../entity/entity_factory.go):341、[gen.go](../../../cube-codegen/internal/entity/gen.go):34、50、400：特殊接口/RemoteBase 分支只针对 Managed | Mirror 仍走普通 EntityBase 分支；`noPersist` 独立设置，不能假定 Mirror 自动禁用 DAO/持久化 |"
"codegen","internal/entity/gen.go","review/REVIEW-2026-09-09-03.md","34","cube-codegen/internal/entity/gen.go cube-codegen/internal/entity/main.go cube-codegen/internal/entity/parse.go cube-codegen/internal/entity/guard_tests_promises_test.go cube-codegen/internal/entity/testdata/remote/guild.go"
"codegen","internal/entity/gen.go","bug/REVIEW-2026-09-09-03.md","32","**位置：** `internal/entity/main.go:86` 为解析到的每个实体分别生成文件；`internal/entity/gen.go:299` 和 `:304` 无条件为每个文件声明包级 `registerEntityOnce`、`RegisterEntity`。"
"codegen","internal/entity/gen.go","bug/REVIEW-2026-09-10-03.md","18","- 位置：Codegen `internal/entity/parse.go:370`，尤其 378～381；输出引用见 `internal/entity/gen.go:336`。本次 M-05 新增场景。"
"codegen","internal/entity/gen.go","bug/REVIEW-2026-09-18.md","9","**状态：未修复；Wanted-05 的生成入口缺口。** Codegen `internal/entity/gen.go:357` 附近生成 EntitySyncBuilderParam，`:362` 生成 FlushPolicy，`:367` 生成 SubjectPackerFactory；Core `entity/subject_sync.go:143` 的当前配置仅有 Enabled、Topic、PackerFactory。"
"codegen","internal/entity/guard_tests_promises_test.go","review/REVIEW-2026-09-09-03.md","34","cube-codegen/internal/entity/gen.go cube-codegen/internal/entity/main.go cube-codegen/internal/entity/parse.go cube-codegen/internal/entity/guard_tests_promises_test.go cube-codegen/internal/entity/testdata/remote/guild.go"
"codegen","internal/entity/main.go","review/IMPLEMENTATION-SERVICE-REPLAY-AND-CODEGEN.md","23","Codegen `internal/entity/main.go` 收集包内实体，再调用 `gen.go` 的 generateInPackage。当前默认模式使用每实体文件名，每实体注册 once/helper 名称唯一，包级 RegisterEntity 放在排序后的首实体产物中。"
"codegen","internal/entity/main.go","review/REVIEW-2026-09-09-03.md","34","cube-codegen/internal/entity/gen.go cube-codegen/internal/entity/main.go cube-codegen/internal/entity/parse.go cube-codegen/internal/entity/guard_tests_promises_test.go cube-codegen/internal/entity/testdata/remote/guild.go"
"codegen","internal/entity/main.go","bug/REVIEW-2026-09-09-03.md","32","**位置：** `internal/entity/main.go:86` 为解析到的每个实体分别生成文件；`internal/entity/gen.go:299` 和 `:304` 无条件为每个文件声明包级 `registerEntityOnce`、`RegisterEntity`。"
"codegen","internal/entity/main.go","bug/REVIEW-2026-09-09-04.md","19","- 位置：`internal/entity/main.go:93–99`。"
"codegen","internal/entity/parse.go","review/REVIEW-2026-09-09-03.md","34","cube-codegen/internal/entity/gen.go cube-codegen/internal/entity/main.go cube-codegen/internal/entity/parse.go cube-codegen/internal/entity/guard_tests_promises_test.go cube-codegen/internal/entity/testdata/remote/guild.go"
"codegen","internal/entity/parse.go","bug/REVIEW-2026-09-10-03.md","18","- 位置：Codegen `internal/entity/parse.go:370`，尤其 378～381；输出引用见 `internal/entity/gen.go:336`。本次 M-05 新增场景。"
"codegen","internal/entity/testdata/player_gen_wire.go","bug/REVIEW-2026-09-10-03.md","21","- 实际：collectEntityImports 收集 EntityKind、SyncTopic、packer、component、dao，却没有收集 Category。生成成功，消费者 `go test ./...` 失败：`player_gen_wire.go:25:14: undefined: view`。"
"codegen","internal/entity/testdata/remote/guild.go","review/REVIEW-2026-09-09-03.md","34","cube-codegen/internal/entity/gen.go cube-codegen/internal/entity/main.go cube-codegen/internal/entity/parse.go cube-codegen/internal/entity/guard_tests_promises_test.go cube-codegen/internal/entity/testdata/remote/guild.go"
"codegen","internal/entity/testdata/remote/guild.go","review/REVIEW-2026-09-09-03.md","65","消费者输入来自仓内 remote/guild.go fixture。初次直接使用它时单实体启动因 Category=6 超过 2-bit 范围而 panic；仅在临时输入改成有效 Category=2 后重做单/双对照，单体通过、双体仍重复声明。这个夹具问题没有作为第三项功能 bug。首次尝试 roost entity 被 CLI 拒绝后，按文档改用独立 cmd/entity；调用方式错误不算产品问题。"
"codegen","internal/entity/testdata/remote/guild_gen_wire.go","bug/REVIEW-2026-09-09-03.md","38","**实际：** 生成器 exit 0，写出 clan_gen_wire.go 与 guild_gen_wire.go；消费者编译 exit 1："
"codegen","internal/entity/testdata/remote/guild_gen_wire.go","bug/REVIEW-2026-09-09-03.md","41","guild_gen_wire.go:12:5: registerEntityOnce redeclared in this block"
"codegen","internal/entity/testdata/remote/guild_gen_wire.go","bug/REVIEW-2026-09-09-03.md","43","guild_gen_wire.go:17:6: RegisterEntity redeclared in this block"
"codegen","internal/genutil/write.go","review/REVIEW-2026-09-09-03.md","35","cube-codegen/internal/genutil/write.go"
"codegen","internal/registry/gen.go","bug/REVIEW-2026-09-10-03.md","28","- 位置：Codegen `internal/registry/gen.go:212`；模板固定 core entity 导入见同文件 import 块。本次 M-05 新增场景。"
"codegen","internal/roost/cli.go","review/REVIEW-2026-09-08.md","31","- cube-codegen/internal/roost/consolidate.go、consolidate_test.go、cli.go、migration/consolidation_imports.yaml。"
"codegen","internal/roost/cli.go","review/REVIEW-2026-09-08.md","41","| codegen | 根据迁移映射拆分旧包符号并执行升级 | internal/roost/consolidate.go、cli.go、migration/consolidation_imports.yaml |"
"codegen","internal/roost/cli.go","review/REVIEW-2026-09-09.md","50","cube-codegen/internal/roost/project.go cube-codegen/internal/roost/doctor.go cube-codegen/internal/roost/cli.go cube-codegen/internal/roost/manifest.go cube-codegen/internal/roost/consolidate.go"
"codegen","internal/roost/cli.go","review/REVIEW-2026-09-09.md","68","| 工程接入 | Codegen `project.go:53` 起在 staging 生成后 rename；`cli.go:117` 强制 module，依赖失败给恢复命令；doctor 检查生成一致性和编译 | Codegen 已承担消费者工程管理。基础文件提交、可选 game template、依赖解析有不同阶段，不能概括成所有步骤整体原子；doctor 也不等于真实依赖健康或业务成功 |"
"codegen","internal/roost/cli.go","bug/REVIEW-2026-09-09.md","9","**位置：** Core `docs/QUICKSTART.md:21–27` 固定 Codegen v1.7.0 并给出没有 `-module` 的生成命令；`docs/README.md` 的版本基线仍列五仓。Codegen `ci/framework-release.yaml` 当前记录 Core v1.15.0、Kit v1.14.0、Codegen v1.15.1；`internal/roost/cli.go:117–118` 强制检查 module。"
"codegen","internal/roost/consolidate.go","review/REVIEW-2026-09-08.md","31","- cube-codegen/internal/roost/consolidate.go、consolidate_test.go、cli.go、migration/consolidation_imports.yaml。"
"codegen","internal/roost/consolidate.go","review/REVIEW-2026-09-08.md","41","| codegen | 根据迁移映射拆分旧包符号并执行升级 | internal/roost/consolidate.go、cli.go、migration/consolidation_imports.yaml |"
"codegen","internal/roost/consolidate.go","review/REVIEW-2026-09-09.md","50","cube-codegen/internal/roost/project.go cube-codegen/internal/roost/doctor.go cube-codegen/internal/roost/cli.go cube-codegen/internal/roost/manifest.go cube-codegen/internal/roost/consolidate.go"
"codegen","internal/roost/consolidate.go","review/REVIEW-2026-09-09.md","105","| RR-20260908-03 | Codegen `internal/roost/consolidate.go:271` | 单行 import 分流仍触发 format 错误 | AST 合法形态是否被文本编辑隐含缩窄？升级测试是否验证实际消费者而非只比字符串？ |"
"codegen","internal/roost/consolidate.go","bug/REVIEW-2026-09-08.md","65","[internal/roost/consolidate.go](../../../cube-codegen/internal/roost/consolidate.go) 第 330–334 行。"
"codegen","internal/roost/consolidate.go","bug/REVIEW-2026-09-09.md","37","| RR-20260908-03 | Codegen `internal/roost/consolidate.go:271–275` | 单行 import 分流后格式化失败 |"
"codegen","internal/roost/consolidate_test.go","review/REVIEW-2026-09-08.md","31","- cube-codegen/internal/roost/consolidate.go、consolidate_test.go、cli.go、migration/consolidation_imports.yaml。"
"codegen","internal/roost/doctor.go","review/REVIEW-2026-09-09.md","50","cube-codegen/internal/roost/project.go cube-codegen/internal/roost/doctor.go cube-codegen/internal/roost/cli.go cube-codegen/internal/roost/manifest.go cube-codegen/internal/roost/consolidate.go"
"codegen","internal/roost/framework_services.go","bug/REVIEW-2026-09-16-04.md","78","- Codegen internal/roost/framework_services.go:89：生成 Grouping() collaborator 并注入 Mod，注释让项目在这里替换策略。"
"codegen","internal/roost/manifest.go","review/REVIEW-2026-09-09.md","50","cube-codegen/internal/roost/project.go cube-codegen/internal/roost/doctor.go cube-codegen/internal/roost/cli.go cube-codegen/internal/roost/manifest.go cube-codegen/internal/roost/consolidate.go"
"codegen","internal/roost/project.go","review/REVIEW-2026-09-09.md","50","cube-codegen/internal/roost/project.go cube-codegen/internal/roost/doctor.go cube-codegen/internal/roost/cli.go cube-codegen/internal/roost/manifest.go cube-codegen/internal/roost/consolidate.go"
"codegen","internal/roost/project.go","review/REVIEW-2026-09-09.md","68","| 工程接入 | Codegen `project.go:53` 起在 staging 生成后 rename；`cli.go:117` 强制 module，依赖失败给恢复命令；doctor 检查生成一致性和编译 | Codegen 已承担消费者工程管理。基础文件提交、可选 game template、依赖解析有不同阶段，不能概括成所有步骤整体原子；doctor 也不等于真实依赖健康或业务成功 |"
"codegen","internal/roost/render.go","bug/REVIEW-2026-09-17-03.md","36","**状态：未修复；Wanted-03 转入。** Codegen `internal/attribute/gen.go:17`、`:169`、`:177`，`internal/roost/render.go:138` 附近 attribute 脚手架；参考 `docs/CODEGEN_REFERENCE.zh-CN.md` §11。"
